ANO,SEMANA_DO_ANO,AEROLANDIA,AEROPORTO,ALDEOTA,ALTO DA BALANCA,ALVARO WEYNE,AMADEU FURTADO,ANCURI,ANTONIO BEZERRA,ARRAIAL MOURA BRASIL,AUTRAN NUNES,BARRA DO CEARA,BARROSO,BELA VISTA,BENFICA,BOM FUTURO,BOM JARDIM,BONSUCESSO,CAIS DO PORTO,CAJAZEIRAS,CAMBEBA,CANINDEZINHO,CARLITO PAMPLONA,CASTELAO,CENTRO,CIDADE 2000,CIDADE DOS FUNCIONARIOS,COACU,COCO,CONJUNTO CEARA I,CONJUNTO CEARA II,CONJUNTO ESPERANCA,CONJUNTO PALMEIRAS,COUTO FERNANDES,CRISTO REDENTOR,CURIO,DAMAS,DE LOURDES,DEMOCRITO ROCHA,DENDE,DIAS MACEDO,DIONISIO TORRES,DOM LUSTOSA,EDSON QUEIROZ,ENGENHEIRO LUCIANO CAVALCANTE,FARIAS BRITO,FATIMA,FLORESTA,GENIBAU,GRANJA LISBOA,GRANJA PORTUGAL,GUAJERU,GUARARAPES,HENRIQUE JORGE,ITAOCA,ITAPERI,JACARECANGA,JANGURUSSU,JARDIM AMERICA,JARDIM CEARENSE,JARDIM DAS OLIVEIRAS,JARDIM GUANABARA,JARDIM IRACEMA,JOAO XXIII,JOAQUIM TAVORA,JOQUEI CLUB,JOSE BONIFACIO,JOSE DE ALENCAR,LAGOA REDONDA,LAGOA SAPIRANGA,MANOEL SATIRO,MANUEL DIAS BRANCO,MARAPONGA,MEIRELES,MESSEJANA,MONDUBIM,MONTE CASTELO,MONTESE,MUCURIPE,PADRE ANDRADE,PAPICU,PARANGABA,PARQUE ARAXA,PARQUE DOIS IRMAOS,PARQUE IRACEMA,PARQUE MANIBURA,PARQUE PRESIDENTE VARGAS,PARQUE SANTA ROSA,PARQUE SAO JOSE,PARQUELANDIA,PARREAO,PASSARE,PAUPINA,PEDRAS,PICI,PIRAMBU,PLANALTO AYRTON SENNA,PRAIA DE IRACEMA,PRAIA DO FUTURO I,PRAIA DO FUTURO II,PREFEITO JOSE WALTER,PRESIDENTE KENNEDY,QUINTINO CUNHA,RODOLFO TEOFILO,SABIAGUABA,SALINAS,SAO BENTO,SAO JOAO DO TAUAPE,SERRINHA,SIQUEIRA,VARJOTA,VICENTE PINZON,VILA ELLERY,VILA PERY,VILA UNIAO,VILA VELHA,ALAGADICO,GENTILANDIA,MATA GALINHA,PAN-AMERICANO,DATA
2014,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2014-11-30
2014,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0.0,0.0,0.0,0.0,2014-12-07
2014,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,2014-12-14
2014,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,2014-12-21
2014,52,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2014-12-28
2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2015-01-04
2015,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2015-01-11
2015,3,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,5,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2015-01-18
2015,4,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,11,0,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,7,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,2015-01-25
2015,5,0,0,1,0,2,0,0,2,0,0,3,6,0,0,0,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,12,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,10,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,3,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,2015-02-01
2015,6,0,0,0,0,0,0,1,2,0,0,1,11,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,3,0,3,3,0,0,3,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,26,0,0,0,0,2,0,1,1,0,0,4,0,0,0,1,0,16,4,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2015-02-08
2015,7,1,1,0,0,2,0,0,2,0,0,5,8,1,0,0,1,0,0,2,0,0,3,1,0,1,0,0,0,2,0,2,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,2,2,17,1,0,3,0,2,1,0,0,0,0,0,2,2,0,0,0,15,2,0,1,1,0,0,1,0,1,0,0,0,0,0,3,0,0,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,2015-02-15
2015,8,0,0,0,0,2,0,1,0,0,0,1,6,0,3,0,0,1,1,0,0,0,0,1,0,0,2,0,1,1,2,1,1,0,0,0,2,0,1,0,0,1,0,1,1,0,1,0,2,1,0,0,0,0,0,1,0,29,0,0,1,1,2,0,0,0,0,3,2,1,0,0,3,0,12,0,2,3,2,0,2,0,0,1,0,1,1,0,2,0,0,3,0,0,0,1,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,2,2,1,0,0.0,0.0,0.0,0.0,2015-02-22
2015,9,1,0,4,1,0,0,3,0,0,0,1,12,1,2,0,3,0,1,1,0,0,2,1,0,1,3,0,1,1,1,0,8,0,3,1,0,0,2,0,1,1,0,0,3,0,1,1,1,0,2,0,0,1,0,2,1,32,0,0,2,0,0,0,0,0,1,2,3,1,2,0,2,0,15,7,0,2,1,0,0,2,2,2,0,1,3,0,1,4,0,4,2,0,0,0,0,0,0,0,3,0,2,1,0,0,0,2,1,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,2015-03-01
2015,10,2,0,2,0,0,0,1,1,0,0,2,28,1,1,0,2,3,0,2,1,1,0,1,1,1,2,0,0,1,1,2,13,1,2,1,1,0,0,0,0,1,0,1,1,1,1,1,2,1,0,0,0,1,0,4,1,37,1,0,3,1,2,0,0,0,1,0,4,2,1,0,0,2,26,5,0,1,0,2,2,3,1,1,0,0,3,0,2,1,0,13,2,2,1,0,2,0,2,0,0,0,3,2,0,0,1,0,4,1,0,2,0,2,2,0,0.0,0.0,0.0,0.0,2015-03-08
2015,11,3,2,1,0,2,0,3,4,0,1,5,27,1,1,0,7,1,0,0,0,1,2,3,1,0,2,0,0,0,0,2,11,0,3,3,0,1,1,1,1,0,1,0,4,1,1,1,3,2,3,0,0,1,1,3,3,50,1,0,2,0,2,3,2,0,0,0,8,1,2,0,0,0,40,6,1,4,0,1,0,3,2,2,0,0,5,2,9,2,0,4,7,0,2,4,4,0,1,0,5,0,2,3,0,2,2,2,0,2,0,1,0,1,2,2,0.0,0.0,0.0,0.0,2015-03-15
2015,12,4,0,7,0,4,1,8,0,1,0,5,21,0,2,0,4,0,0,0,0,4,1,4,3,0,1,2,0,2,1,2,6,0,3,7,0,0,0,0,1,1,0,3,9,1,3,0,2,3,1,0,0,3,0,3,2,31,1,0,8,1,3,1,0,2,1,5,14,1,3,0,3,2,53,5,1,3,2,1,2,0,1,1,0,3,2,2,0,2,0,4,11,4,2,2,3,0,1,0,6,0,3,1,1,1,0,7,2,2,0,1,0,1,1,2,0.0,0.0,0.0,0.0,2015-03-22
2015,13,1,0,0,0,0,1,5,4,0,1,7,31,3,2,0,5,2,0,6,1,1,0,4,7,1,4,3,0,4,1,3,11,2,8,11,1,0,0,0,1,2,1,3,5,0,2,1,2,2,2,0,1,1,0,3,1,30,0,1,11,0,3,1,1,0,1,3,24,3,7,0,6,1,62,6,1,2,0,1,0,4,2,3,0,1,3,4,0,1,0,2,9,4,7,2,1,2,1,0,2,3,5,8,1,0,0,4,1,1,2,1,0,0,3,2,0.0,0.0,0.0,0.0,2015-03-29
2015,14,1,1,4,0,1,1,3,5,0,2,4,30,0,3,1,6,2,1,3,2,2,2,3,4,3,3,0,0,0,0,1,6,0,5,7,0,0,0,0,1,0,0,0,4,4,1,0,5,3,4,0,0,0,0,3,2,29,5,0,4,1,2,1,3,2,1,1,10,5,1,0,5,0,32,2,2,2,1,4,5,1,2,2,0,0,1,0,4,4,0,2,9,3,5,1,0,1,4,0,4,0,0,1,2,1,0,4,3,0,0,6,1,3,3,4,0.0,0.0,0.0,0.0,2015-04-05
2015,15,1,0,3,1,0,0,8,7,0,0,3,23,4,5,0,9,7,2,4,1,0,4,7,5,1,3,1,0,2,2,0,15,0,6,7,1,0,0,0,1,1,1,3,10,2,0,0,3,7,4,0,0,7,2,4,0,47,1,0,4,2,5,1,2,1,1,0,9,3,4,0,2,2,30,3,2,7,8,9,3,7,3,1,1,1,6,2,1,8,0,18,4,5,2,0,4,1,9,0,6,6,11,8,0,1,0,10,5,2,1,3,0,2,5,1,0.0,0.0,0.0,0.0,2015-04-12
2015,16,9,0,4,0,4,1,4,4,0,0,12,48,4,4,1,9,1,3,10,0,10,2,8,7,2,2,2,0,2,2,3,9,0,6,14,1,1,3,0,3,1,0,3,15,2,4,0,5,2,3,0,0,4,0,3,1,74,0,0,19,0,5,1,9,1,3,1,19,6,8,0,6,2,62,9,3,8,6,5,2,2,4,4,1,1,8,4,3,12,0,13,18,12,6,0,3,3,5,0,6,0,10,10,2,1,0,9,1,2,0,5,0,5,8,6,0.0,0.0,0.0,0.0,2015-04-19
2015,17,4,0,2,0,4,0,14,6,0,2,17,77,4,3,0,19,12,2,6,3,6,2,14,13,2,3,6,0,4,0,5,60,1,5,6,1,0,0,0,6,1,1,6,27,2,1,1,10,10,12,0,0,6,1,15,4,221,4,1,12,3,6,2,11,8,5,1,19,6,5,0,7,3,119,14,5,10,7,10,5,11,5,10,0,2,8,8,1,11,0,46,25,6,10,2,5,1,10,1,10,8,18,6,7,0,0,12,7,3,0,2,4,6,12,4,0.0,0.0,0.0,0.0,2015-04-26
2015,18,5,1,5,0,5,2,15,5,0,8,20,138,2,13,0,19,10,2,13,8,15,5,11,15,4,2,5,1,9,4,7,57,2,9,8,2,0,4,0,6,5,1,15,35,5,5,0,31,6,14,0,1,17,5,25,6,209,8,2,17,3,9,11,19,8,6,5,25,14,10,1,24,8,118,21,4,13,8,8,7,17,10,31,0,0,10,11,5,8,0,48,22,5,13,5,13,0,8,0,15,3,12,15,4,3,1,11,24,6,2,11,0,10,7,4,0.0,0.0,0.0,0.0,2015-05-03
2015,19,11,0,9,0,5,2,16,11,1,7,31,116,3,6,1,32,24,6,13,2,41,6,26,19,2,7,4,2,12,4,8,71,2,12,8,8,0,8,0,3,5,1,16,43,4,4,3,19,14,17,0,1,21,8,27,11,190,13,0,37,7,13,7,10,8,5,3,37,16,13,0,23,0,141,30,2,15,14,20,5,37,8,28,2,1,14,21,25,12,0,70,34,11,21,5,13,2,20,1,29,7,22,14,4,2,2,15,30,10,2,21,4,18,16,3,0.0,0.0,0.0,0.0,2015-05-10
2015,20,11,0,20,4,9,1,27,31,1,10,41,123,17,8,0,42,29,9,6,6,25,11,35,23,12,14,4,5,17,6,14,83,3,25,23,13,1,8,0,13,3,2,30,44,7,13,2,42,15,33,0,0,28,8,32,18,220,14,1,74,13,33,38,30,22,6,5,23,14,18,4,29,8,138,39,9,32,13,68,17,28,14,30,2,6,3,17,22,16,0,107,17,8,33,8,17,2,68,2,37,13,36,30,11,3,2,22,33,4,2,26,10,18,15,9,0.0,0.0,0.0,0.0,2015-05-17
2015,21,26,0,20,4,14,2,12,31,2,6,56,111,11,8,0,55,31,14,19,7,16,13,42,22,9,12,4,4,25,4,8,92,6,26,4,4,0,15,0,19,5,4,66,58,9,11,1,27,16,25,0,2,33,6,25,23,225,9,1,60,18,31,31,31,20,4,5,33,14,9,0,22,13,127,58,11,25,12,82,28,32,9,15,2,6,4,19,38,26,0,86,15,9,32,9,23,4,82,2,51,9,26,38,8,1,2,31,29,10,11,57,7,24,22,16,0.0,0.0,0.0,0.0,2015-05-24
2015,22,23,1,33,20,11,2,23,29,3,2,79,88,2,1,1,25,18,12,14,2,19,25,38,22,13,9,2,7,7,8,11,103,2,49,5,9,1,3,0,13,4,1,40,59,2,2,2,3,9,18,0,0,14,3,25,22,142,3,2,54,9,40,18,36,12,2,10,27,14,9,0,21,8,97,38,20,28,15,83,19,10,8,10,1,3,10,15,21,9,0,67,15,4,23,12,17,1,83,4,27,14,26,31,3,1,0,51,25,8,8,68,12,13,10,19,0.0,0.0,0.0,0.0,2015-05-31
2015,23,14,2,12,1,13,4,10,25,0,6,48,43,6,1,1,23,23,9,2,0,19,10,17,8,7,7,1,1,10,1,10,74,2,24,9,4,0,9,1,10,4,1,33,17,5,6,2,16,9,18,0,0,10,2,17,15,77,10,0,60,16,23,15,17,6,4,4,19,4,6,2,10,5,59,23,5,23,11,69,29,19,2,12,0,2,3,12,27,14,1,41,8,2,28,11,4,3,69,2,18,18,31,24,1,0,3,52,21,4,5,60,6,21,8,16,0.0,0.0,0.0,0.0,2015-06-07
2015,24,10,0,13,4,12,2,10,27,1,7,49,54,11,3,0,22,28,8,7,0,4,5,16,6,6,6,0,2,31,3,3,92,4,16,5,3,2,9,0,2,4,3,34,17,2,2,1,23,13,24,0,0,13,4,9,11,127,10,1,40,15,16,18,11,7,1,1,18,8,5,1,10,8,42,23,6,16,6,69,14,13,2,8,0,3,2,2,21,12,0,25,11,2,26,6,8,1,69,3,25,8,43,14,2,0,0,28,19,6,6,36,4,18,3,45,0.0,0.0,0.0,0.0,2015-06-14
2015,25,9,0,5,2,13,2,7,13,0,15,62,42,2,1,0,23,16,7,3,0,10,11,7,10,8,8,0,2,24,8,0,48,1,21,6,4,0,7,2,7,2,1,18,15,2,3,2,27,9,39,0,0,22,4,22,7,89,7,0,20,9,16,13,10,10,3,2,8,3,1,1,2,6,38,16,15,13,8,31,17,12,2,9,0,0,3,10,18,6,0,19,7,3,15,6,14,0,31,4,9,10,25,10,2,0,1,43,11,3,2,39,7,15,15,20,0.0,0.0,0.0,0.0,2015-06-21
2015,26,15,0,8,5,10,2,3,18,0,21,47,37,8,1,0,28,21,19,3,3,9,12,11,10,6,11,0,1,22,6,5,68,2,32,6,5,0,10,0,3,2,2,19,27,2,3,1,27,10,20,0,1,17,3,8,8,100,1,2,24,8,27,18,12,3,6,0,11,3,7,3,5,4,30,22,7,21,8,58,10,17,3,3,0,0,3,6,17,10,1,23,8,5,20,11,12,1,58,4,21,5,21,11,3,1,0,22,12,2,3,45,12,13,6,25,0.0,0.0,0.0,0.0,2015-06-28
2015,27,9,0,6,3,9,3,4,9,0,5,21,45,4,2,1,14,6,4,3,1,4,2,12,7,6,4,0,2,19,4,3,40,0,6,2,4,0,8,1,4,1,2,12,11,0,5,0,12,3,10,0,0,8,0,10,5,67,3,0,18,4,11,4,7,4,2,1,3,16,6,0,7,1,24,17,2,11,6,37,7,3,1,7,0,0,0,1,3,4,0,12,5,3,10,3,7,1,37,1,21,3,14,9,1,0,0,28,11,4,5,34,4,3,1,18,0.0,0.0,0.0,0.0,2015-07-05
2015,28,7,0,4,8,5,6,5,2,0,1,27,25,2,1,0,10,8,4,5,0,5,1,22,6,1,7,1,0,15,1,0,36,1,8,1,3,0,3,0,8,2,0,7,6,0,2,1,5,7,11,0,0,0,3,6,5,65,1,1,20,5,5,1,3,4,0,4,10,8,4,0,4,0,31,12,3,7,2,14,7,7,1,3,0,0,0,2,10,7,0,20,4,2,4,2,13,1,14,0,17,1,4,8,2,1,1,13,4,2,2,18,2,4,1,11,0.0,0.0,0.0,0.0,2015-07-12
2015,29,11,0,10,3,5,1,6,7,0,2,16,19,1,4,0,13,3,1,3,0,4,4,15,3,3,8,2,3,20,1,4,38,0,4,5,5,0,5,0,8,0,1,8,4,0,2,0,9,2,9,0,0,2,0,5,5,55,1,0,16,2,2,1,2,3,0,2,4,3,2,0,9,6,11,14,4,2,1,14,3,4,3,3,1,0,1,0,3,10,0,11,2,0,11,1,6,0,14,0,12,2,3,2,0,3,1,12,4,2,2,12,0,1,1,5,0.0,0.0,0.0,0.0,2015-07-19
2015,30,6,0,15,3,6,1,3,3,0,0,22,15,2,0,0,8,2,3,2,0,3,3,7,7,4,5,0,2,6,3,1,13,1,8,2,0,0,5,0,5,1,0,12,2,3,2,1,8,1,1,0,0,6,1,1,3,30,2,0,7,3,1,2,4,1,0,3,6,6,2,4,7,8,18,13,2,4,2,8,3,3,0,3,0,3,2,4,8,7,0,18,6,1,4,2,2,1,8,0,11,3,2,2,1,0,0,7,4,3,0,8,1,3,1,3,0.0,0.0,0.0,0.0,2015-07-26
2015,31,4,1,1,0,3,1,0,0,1,0,8,7,1,0,1,7,1,2,2,0,4,1,8,5,2,1,0,0,9,0,2,7,0,0,0,1,0,6,1,4,0,1,1,4,1,1,0,4,1,3,0,0,6,2,1,0,19,1,0,5,1,2,0,1,2,0,0,2,1,2,0,6,3,13,7,3,2,2,4,1,1,1,1,0,1,1,2,5,2,0,12,1,1,4,5,5,0,4,0,9,2,1,3,1,0,0,7,5,2,1,5,0,4,5,2,0.0,0.0,0.0,0.0,2015-08-02
2015,32,0,0,0,1,3,2,2,3,2,4,9,4,2,0,2,3,4,2,1,0,1,1,7,2,1,4,0,1,9,1,2,16,0,0,1,0,0,7,0,3,0,1,4,2,0,0,2,8,1,2,0,1,3,0,5,2,35,0,0,15,1,1,3,0,1,0,1,3,1,6,0,5,2,12,13,2,2,1,5,0,3,2,1,0,0,0,0,1,5,0,7,2,1,5,3,7,0,5,0,8,1,3,4,1,0,0,4,5,2,0,5,0,1,1,2,0.0,0.0,0.0,0.0,2015-08-09
2015,33,4,1,4,1,5,1,1,0,2,0,13,10,2,2,0,3,2,4,5,0,0,3,2,0,1,1,1,0,4,1,2,15,1,9,1,1,0,2,0,3,0,0,5,2,0,0,1,2,0,4,0,0,1,1,5,4,30,1,0,11,2,0,1,1,0,0,1,2,1,2,0,0,2,16,8,1,1,1,4,1,5,0,0,1,0,0,1,4,3,0,5,3,2,2,4,5,0,4,0,7,1,0,1,1,0,0,2,1,0,0,7,3,0,0,6,0.0,0.0,0.0,0.0,2015-08-16
2015,34,4,0,0,1,1,0,1,1,1,1,11,7,2,1,1,3,5,1,2,1,1,3,4,1,0,3,0,0,0,0,2,19,0,4,2,0,0,1,0,1,0,0,5,3,0,0,1,0,1,2,0,0,1,0,1,2,35,0,0,2,0,1,1,0,0,0,0,0,4,3,0,0,0,12,6,0,2,0,0,2,2,1,0,0,1,1,0,5,1,0,8,2,2,3,1,2,0,0,0,10,4,3,1,0,0,1,4,2,0,0,3,0,0,0,3,0.0,0.0,0.0,0.0,2015-08-23
2015,35,1,0,2,2,2,4,1,0,4,0,9,6,0,0,0,4,2,0,0,0,2,1,3,4,1,2,0,0,3,0,1,20,0,4,0,0,0,0,0,3,0,0,2,0,0,1,2,2,1,4,0,0,0,1,3,6,23,2,0,3,1,2,2,1,0,1,0,2,2,1,0,3,1,14,2,1,4,0,1,1,0,0,0,0,1,0,1,2,0,0,5,3,0,4,2,4,0,1,0,3,1,1,1,0,0,0,1,1,0,0,1,0,2,1,1,0.0,0.0,0.0,0.0,2015-08-30
2015,36,1,1,2,1,0,1,0,0,0,0,2,6,3,0,1,6,4,0,1,0,2,0,1,0,0,0,1,0,3,0,0,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,7,5,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,1,1,0,0,0,1,0,2,0,0,1,1,4,1,0,0,1,0,1,2,1,0.0,0.0,0.0,0.0,2015-09-06
2015,37,0,1,0,0,0,1,0,0,0,0,3,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,8,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2,1,3,0,0,0,0,1,1,13,0,0,1,0,0,0,0,0,0,4,2,2,1,0,2,0,3,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2015-09-13
2015,38,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,2,1,0,1,1,2,1,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,1,0,0,1,0,1,0,2,0,3,0,0,0,0,1,1,7,0,0,4,0,0,2,0,1,0,0,3,0,0,1,0,0,2,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,7,2,0,2,0,0,0,5,0,3,0,0,1,0,0,0,2,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,2015-09-20
2015,39,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,0,0,2,0,3,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,2,0,0,0,0,1,0,9,0,0,1,0,0,1,0,0,0,2,3,1,0,0,0,1,3,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2015-09-27
2015,40,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,3,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,1,3,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2015-10-04
2015,41,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,3,0,3,0,1,0,1,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2015-10-11
2015,42,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2015-10-18
2015,43,0,1,0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2015-10-25
2015,44,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2015-11-01
